326,424.4153313169905
327,414.0
328,398.0
329,407.0
330,409.85
331,403.85
332,393.52343899421317
333,380.99757775566087
334,375.0
335,376.9853030131731
336,380.0
337,377.9
338,375.0
339,368.8593277064603
340,361.24397930082523
341,366.0
342,379.5
343,372.0
344,370.0
345,365.0
346,367.5193267197653
347,377.42650580755213
348,380.65
349,377.0
350,376.9
351,367.4503231838854
352,357.75
353,359.4072481849479
354,369.1115723319131
355,367.0
356,353.8
357,351.05
358,349.0
359,355.8
360,354.29978955425076
361,343.62190984286343
362,338.0
363,338.3
364,336.95
365,340.6
366,346.2
367,349.0605843193706
368,349.3247842758931
369,351.9
370,356.0
371,353.55
372,352.245897314702
373,352.0
374,351.17461130709904
375,349.6213579263659
376,346.45
377,344.0
378,351.0
379,340.0
380,344.1
381,345.25623866073704
382,340.4316500689882
383,336.7
384,334.0
385,327.0
386,326.0
387,326.39687148660846
388,327.0717853027777
389,325.8733064675581
390,320.65
391,313.15
392,312.4
393,312.65
394,318.6
395,322.61403584116135
396,323.17047291153574
397,320.05
398,314.3
399,310.0
400,299.0
401,306.1
402,308.7750940686687
403,303.226835041408
404,294.5
405,287.9
406,303.4
407,305.7
408,297.0
409,292.09856487097085
410,292.6495440309866
411,294.9
412,299.1
413,308.0
414,309.0
415,309.0
416,310.4559801044717
417,312.3877566713965
418,308.0
419,296.16015514015294
420,290.55
421,299.5
422,294.4
423,290.8850062280794
424,292.5634943894925
425,300.1
426,308.9
427,296.05
428,287.5
429,281.9
430,283.12385045018823
431,290.2142786476141
432,292.3
433,290.1
434,295.0
435,290.0
436,289.75
437,290.6371750846939
438,291.0779845496004
439,288.45
440,285.0
441,292.05
442,287.5
443,288.35
444,288.6935456042397
445,287.22281636474617
446,285.9
447,284.0
448,278.0
449,281.5
450,284.6
451,284.22541152901397
452,280.37184759159425
453,274.0
454,267.55
455,271.5
456,271.0
457,274.25
458,276.80413422509264
459,277.4510343746753
460,275.45
461,272.0
462,274.4
463,278.0
464,271.6
465,267.38282780762853
466,266.7757046043791
467,264.0
468,261.55
469,273.4
470,269.4
471,279.95
472,282.61827782199157
473,274.5432441098077
474,268.0
475,265.03439568199383
476,267.85
477,276.0
478,276.0
479,279.7069888460692
480,287.41157071241696
481,286.35
482,279.0
483,287.4
484,285.5
485,284.4
486,282.9276619084748
487,280.405109022347
488,280.01750162504584
489,284.95
490,292.7
491,290.4
492,288.2
493,286.83131084582976
494,286.4489683722269
495,289.4
496,294.05
497,290.0
498,286.35
499,287.4
500,287.47146458085723
501,286.45817826152955
502,290.0
503,296.1
504,290.0
505,285.94265055511596
506,284.8
507,284.5808371952405
508,284.73927604786076
509,282.0
510,277.95
511,283.0
512,286.0
513,290.3
514,294.0468841086185
515,296.6494552951435
516,297.45
517,295.75
518,290.0
519,289.85
520,288.45
521,291.0623834385979
522,297.1985754732236
523,297.0
524,290.95
525,290.2
526,288.0
527,287.0
528,285.9046343817113
529,284.99279317942285
530,288.0
531,294.0
532,293.6997405119015
533,291.2
534,292.15039903984433
535,296.55093763143464
536,300.15100740730765
537,298.7
538,293.05
539,289.25
540,291.5
541,288.5
542,286.31591081877957
543,286.33721674097967
544,288.93991429269
545,294.5
546,303.0174738629097
547,309.05
548,308.0
549,304.93601868380097
550,301.33610413119027
551,301.0
552,301.0
553,286.45
554,288.0
555,286.0
556,287.06007118138336
557,291.0599814109673
558,286.0
559,275.0
560,281.0
561,270.0
562,275.45
563,280.33810241960896
564,281.3427087716367
565,283.1
566,284.85
567,280.4
568,284.0
569,285.22952955550574
570,281.8512887923555
571,278.79740363302767
572,281.0
573,287.75
574,292.0
575,281.0
576,278.25
577,276.4232739635504
578,273.899481296054
579,273.0
580,274.0
581,276.2291228412349
582,274.9
583,267.0
584,262.5071866708739
585,262.60322043533256
586,264.4
587,268.0
588,274.45
589,272.0
590,272.1
591,274.0752837259993
592,276.1781166206629
593,271.0
594,261.0
595,264.0
596,261.0
597,265.95
598,271.2670844827614
599,273.95817797931903
600,267.0
601,254.4
602,263.6
603,276.95
604,284.39745478501686
605,284.8712993525811
606,281.7844942438549
607,278.55
608,275.7
609,276.0
610,277.0
611,275.75
612,271.6971366423213
613,265.5948469337244
614,262.1
615,262.0
616,263.5
617,259.3
618,267.3
619,270.8639124060844
620,268.01587951912626
621,267.4
622,269.95
623,272.0
624,270.0
625,267.3
626,263.18240217232596
627,258.5123404706895
628,259.9
629,266.0
630,263.0
631,254.8
632,248.95
633,246.1086162151077
634,245.82369484769086
635,245.85
636,243.05
637,228.35
638,235.1
639,223.0
640,217.56049538353727
641,221.9561253854853
642,220.8
643,214.6
644,217.7
645,213.3
646,221.7
647,225.81147953596928
648,222.0081122418213
649,217.02568882676272
650,217.6
651,222.6
652,225.2394142575638
653,226.35
654,227.89456021614996
655,229.43025000939264
656,228.3
657,225.05
658,223.5
659,215.0
660,214.5
661,217.71672949994039
662,222.3744815710676
663,222.15
664,217.4
665,214.0
666,203.8
667,215.0
668,223.46276464810535
669,224.1708241964476
670,220.0434716465661
671,214.0
672,208.85
673,217.1
674,217.4
675,217.07801925294456
676,217.81304885231668
677,218.0
678,217.37135789630844
679,220.4
680,228.0
681,222.05
682,218.37998456628856
683,219.65760713646446
684,222.5
685,224.4
686,217.55
687,220.15
688,220.65
689,230.643519740062
690,248.84212299731445
691,252.95
692,241.95
693,233.5
694,236.0
695,233.6
696,230.51284495752458
697,228.1856929922834
698,228.0
699,229.1
700,224.9696412125134
701,220.95
702,222.3
703,222.01067308322772
704,219.12390740205515
705,214.9
706,209.5490003843152
707,207.3
708,211.3
709,215.0
710,216.97915791597998
711,217.53595160484596
712,218.8
713,221.0
714,222.25
715,218.3
716,222.1
717,225.46474552861088
718,226.58880684608602
